Name,Team,POS,ADP,IP,mERA,mWHIP,mSO,mQS,mSVHLD,PTS,aPOS,Dollars,PlayerId
"Chris Martin","BOS","RP",570,56.7188,0.4123261397945236,2.1402929410700526,-5.629730829547272,-4.870912627593077,2.2860426568703818,-5.66198171940539,11.798297580736588,7.136315861331196,"11847"
"Alex Vesia","LAD","RP",546.2999877929688,58.6493,0.7118136009524952,-1.338947766962115,-4.008012433820184,-4.870912627593077,3.79246675515529,-5.7135924722675915,11.798297580736588,7.084705108468996,"25007"
"Robert Suarez","SDP","RP",448.42999267578125,62.428,1.4239166059040893,-1.4460718550114295,-4.662020999626187,-4.870912627593077,3.774312362098759,-5.780776514227847,11.798297580736588,7.01752106650874,"30115"
"Daniel Hudson","LAD","RP",294.57000732421875,51.6028,-1.3207148720227846,0.3070770404599426,-5.511626435892299,-4.870912627593077,5.509856009857917,-5.8863208851903,11.798297580736588,6.911976695546287,"7146"
"Logan Webb","SFG","SP",111,188.23,-4.354204430137562,-11.181141136849009,3.8808459979549723,7.805621675511569,-5.299598940585266,-9.148476834105296,14.821702419263355,6.673225585158059,"17995"
"Kenley Jansen","BOS","RP",76.47000122070312,61.1717,-2.8417261989923635,-1.5648031478912228,-4.546206310580274,-4.870912627593077,7.5885905680096615,-6.235057717047276,11.798297580736588,6.563239863689312,"3096"
"Brusdar Graterol","LAD","RP",437.8299865722656,59.1829,0.60330404944493,-0.4624850211584777,-6.324262950504028,-4.870912627593077,4.558962631929305,-6.495393917881349,11.798297580736588,6.302903662855239,"20367"
"Alex Cobb","SFG","SP",226.3300018310547,155.57,-1.0808628387491725,-9.934050933237279,3.019290833487337,3.7567565798953595,-5.299598940585266,-9.538465299189022,14.821702419263355,6.283237120074332,"6562"
"Erik Swanson","TOR","RP",512.2000122070312,61.6836,-1.420382774159556,0.5920058766977446,-5.051316247277275,-4.281330780277169,3.4828274063387252,-6.67819651867753,11.798297580736588,6.1201010620590575,"16587"
"Matt Bush","MIL","SP/RP",590.4000244140625,54.7987,-2.25118290626457,-0.4115808031178587,-5.25430616877615,-4.870912627593077,2.88488581185331,-9.903096693898346,14.821702419263355,5.9186057253650075,"1246"
"John Schreiber","BOS","RP",530.5999755859375,63.1523,0.7066739685568825,-2.826746161726072,-5.1364925254422324,-4.870912627593077,5.063358173465284,-7.064119172739213,11.798297580736588,5.7341784079973745,"20020"
"Taylor Rogers","SFG","RP",327.3299865722656,62.2831,-1.037518364694633,-0.6699800860543659,-4.349219851574396,-4.870912627593077,3.397742428738142,-7.529888501178328,11.798297580736588,5.268409079558259,"13449"
"Alexis Diaz","CIN","RP",128.8000030517578,65.3814,-1.7892350621719861,-4.424564908142389,-3.492346023927976,-4.870912627593077,6.949423145555459,-7.627635476279969,11.798297580736588,5.170662104456619,"21132"
"Jose Alvarado","PHI","RP",489.3699951171875,55.1392,1.6450617459343928,-3.882815916851563,-4.1082453988507455,-4.870912627593077,3.583095575794186,-7.633816621566807,11.798297580736588,5.164480959169781,"17780"
"Michael King","NYY","RP",608.27001953125,56.0729,1.3937705652035932,-0.1955120772199605,-5.419249595867078,-4.870912627593077,1.2961762211531798,-7.795727514323341,11.798297580736588,5.002570066413246,"19853"
"Seranthony Dominguez","PHI","RP",248.89999389648438,60.595,0.14119976968129128,-4.276385330082369,-4.809842422627678,-4.870912627593077,5.7523971710726105,-8.063543439549223,11.798297580736588,4.7347541411873655,"19249"
"Brandon Hughes","CHC","RP",324.70001220703125,59.482,-1.7396315520876275,-1.828732136854783,-5.045091330567485,-4.870912627593077,5.406447185311674,-8.0779204617913,11.798297580736588,4.720377118945288,"23460"
"Charlie Morton","ATL","SP",162.1699981689453,168.711,-10.451307566180185,-6.81747145286269,6.61005803180242,4.803075947129163,-5.299598940585266,-11.155243980696556,14.821702419263355,4.666458438566799,"4676"
"Brock Burke","TEX","RP",576,68.3033,2.5106979308656627,-1.8699325446912196,-4.432714690934364,-4.870912627593077,0.30254262394563436,-8.360319308407362,11.798297580736588,4.437978272329225,"17968"
"Jalen Beeks","TBR","SP/RP",721.2000122070312,57.6197,1.5768229545868575,-2.5148943478652206,-5.344451234268889,-4.539439663688154,-0.5897400674881569,-11.411702358723563,14.821702419263355,4.410000060539791,"17192"
"Hector Neris","HOU","RP",619,63.5193,-2.0642833178507836,-1.2870663430370743,-4.331679504337009,-4.870912627593077,3.923083005655295,-8.63085878716265,11.798297580736588,4.167438793573938,"11804"
"Joe Ryan","MIN","SP",139.47000122070312,161.502,-13.996286319433333,-0.7831494749863983,4.189759964539148,4.178282193434222,-5.299598940585266,-11.710992577031625,14.821702419263355,4.110709842231729,"21390"
"Luis Garcia","SDP","RP",727.0700073242188,59.4177,0.04128185230877688,-2.1082738530835337,-5.399955213905954,-4.870912627593077,3.520143867277928,-8.817715974995856,11.798297580736588,3.9805816057407313,"6984"
"A.J. Puk","OAK","RP",402.2699890136719,76.4184,-1.5976651250375153,-3.2033215800267225,-3.5185685497310235,-4.729489523610826,4.198107695954259,-8.850937082451829,11.798297580736588,3.9473604982847594,"19343"
"Trevor Stephan","CLE","RP",575.2999877929688,62.1139,-0.8963099987400125,-2.411339981469011,-4.5248381785360685,-4.870912627593077,3.683304929943468,-9.0200958563947,11.798297580736588,3.778201724341888,"19932"
"Caleb Thielbar","MIN","RP",748.3300170898438,57.8007,-0.01955982554773163,-0.5145399466156451,-4.795383368830572,-4.870912627593077,1.085049708233324,-9.115346060353701,11.798297580736588,3.682951520382887,"10078"
"Aaron Bummer","CHW","RP",649.22998046875,52.0432,3.1709599379775275,-4.648468028887749,-6.030201082287162,-4.870912627593077,3.2447873640540705,-9.13383443673639,11.798297580736588,3.6644631440001976,"16258"
"Tony Gonsolin","LAD","SP",174.72999572753906,138.295,-6.805884305904515,-4.386245615621321,1.1756830121007225,3.140877993578857,-5.299598940585266,-12.175167856431521,14.821702419263355,3.6465345628318326,"19388"
"James Karinchak","CLE","RP",373.3999938964844,58.0831,-0.005818548877837033,-2.9539726796265753,-3.863017851897295,-4.870912627593077,2.5121249921594715,-9.181596715835314,11.798297580736588,3.616700864901275,"20151"
"Nathan Eovaldi","TEX","SP",240.57000732421875,151.879,-9.465612878139597,-3.732324785109263,2.1012032472003455,4.101315888942977,-5.299598940585266,-12.295017467690805,14.821702419263355,3.5266849515725496,"9132"
"Rafael Montero","HOU","RP",356.6000061035156,59.4527,-1.2878812848025696,-2.126195338604175,-5.725890356914636,-4.870912627593077,4.5198687559855415,-9.491010851928914,11.798297580736588,3.307286728807672,"12760"
"Andrew Chafin",,"RP",694.6699829101562,58.5757,0.8855331351878951,-1.4883489026197012,-5.577538397072584,-4.870912627593077,1.5572490365404354,-9.494017755557032,11.798297580736588,3.3042798251795555,"12988"
"Matt Brash","SEA","SP/RP",468.70001220703125,58.5615,0.20923654475011785,-5.460897529686978,-4.5094419774241885,-4.431806637685411,1.3132487004831115,-12.879660899563348,14.821702419263355,2.9420415197000063,"25756"
"Diego Castillo","SEA","RP",588.0999755859375,58.3798,-0.5044709778828117,-2.0254063729796425,-5.649088274629735,-4.870912627593077,3.160133527325529,-9.889744725759737,11.798297580736588,2.9085528549768522,"17496"
"Hunter Brown","HOU","SP",256.9700012207031,100.916,0.09826436445869807,-7.6145278388206545,-1.398742790297882,0.702856408209023,-4.795449816673862,-13.00759967312468,14.821702419263355,2.814102746138675,"25880"
"Adam Ottavino","NYM","RP",671.1300048828125,64.8035,-0.6844179145968922,-3.751927948440337,-4.27323978974322,-4.870912627593077,3.555936991222305,-10.024561289151222,11.798297580736588,2.773736291585366,"1247"
"Bryan Abreu","HOU","RP",489.2699890136719,62.381,1.7383540757237936,-4.468326293816678,-3.9032088590768046,-4.870912627593077,1.3129585312627672,-10.191135173500001,11.798297580736588,2.607162407236587,"16609"
"Dylan Lee","ATL","RP",735.8300170898438,50.6283,1.2474612634031554,0.3587816806545963,-6.112753641287596,-4.870912627593077,-0.9139256844074033,-10.291349009230323,11.798297580736588,2.506948571506264,"19996"
"Alex Lange","DET","RP",220.60000610351562,63.8714,-1.4492701585529346,-5.995882249685839,-4.4601522817613395,-4.870912627593077,6.453001190965194,-10.323216126627994,11.798297580736588,2.475081454108593,"19883"
"Tanner Houck","BOS","SP",388.42999267578125,77.0966,-0.4851407122066011,-3.9668162881320974,-3.6610002757344042,-4.103687346455277,-1.2881191310822215,-13.5047637536106,14.821702419263355,2.316938665652755,"19879"
"Tommy Kahnle","NYY","RP",652.5,52.8849,-0.8550818676907471,-0.9136635814833197,-5.855230985549478,-4.870912627593077,1.6069285365328216,-10.887960525783797,11.798297580736588,1.9103370549527892,"11384"
"Kendall Graveman","CHW","RP",247.07000732421875,62.6979,-1.0361642040605488,-6.2443275725650045,-5.499475052360913,-4.870912627593077,6.592401075582379,-11.058478380997165,11.798297580736588,1.7398191997394226,"15514"
"Anthony Bass","TOR","RP",744.4299926757812,59.68,-0.3010970746992238,-3.028811094469379,-5.8605726519144765,-4.870912627593077,2.881187491005425,-11.18020595767073,11.798297580736588,1.6180916230658573,"7982"
"Joe Mantiply","ARI","RP",540.7999877929688,58.796,-0.90527032687443,-3.653674615303907,-6.071223642717808,-4.870912627593077,4.299105092947169,-11.20197611954205,11.798297580736588,1.5963214611945369,"14857"
"Alex Wood","SFG","SP",347.07000732421875,123.895,-5.774457672706437,-5.127772194596372,0.18756016310686474,1.6802197590082952,-5.206750522511,-14.241200467698649,14.821702419263355,1.5805019515647047,"13781"
"Ron Marinaccio","NYY","RP",723.7000122070312,51.0226,1.2336049897192685,-1.2249484388329377,-5.5053278233255964,-4.870912627593077,-0.9204184327870256,-11.288002332819367,11.798297580736588,1.5102952479172207,"23488"
"Jesus Luzardo","MIA","SP",143,147.423,-8.153073835483815,-8.893426349794916,3.692391392632494,4.317747626679833,-5.299598940585266,-14.335960106551669,14.821702419263355,1.4857423127116856,"19959"
"Joe Kelly","CHW","RP",724.4299926757812,55.5606,-0.7929398282156304,-3.9458981553108052,-5.237282792475319,-4.870912627593077,3.509861471092805,-11.337171932502024,11.798297580736588,1.4611256482345625,"9761"
"Reynaldo Lopez","CHW","RP",423.7300109863281,57.9223,-1.9995416529225316,-0.01963239202991382,-5.89541539310001,-4.481094737132918,0.6202826501247622,-11.77540152506061,11.798297580736588,1.0228960556759767,"16400"
"Jonathan Loaisiga","NYY","RP",579.969970703125,58.0642,0.022852646069610915,-3.1049286713584987,-6.397097189189369,-4.870912627593077,2.5688960551528135,-11.78118978691852,11.798297580736588,1.0171077938180697,"19753"
